id,place_name,distance,카테고리,하위카테고리,평점,리뷰수,블로그수,phone,place_url,address_name,x,y
550334034,진구네,524,술집," 호프,요리주점",5.0,4,31,,http://place.map.kakao.com/550334034,경기 수원시 권선구 권선동 1171-3,127.036192447808,37.2564211416809
16403257,챤스,231,술집,-,0,0,0,031-898-7872,http://place.map.kakao.com/16403257,경기 수원시 권선구 권선동 1259-9,127.029257253883,37.2525125292676
2095879162,드루와술퍼맨,203,술집," 호프,요리주점",0,0,0,,http://place.map.kakao.com/2095879162,경기 수원시 권선구 권선동 1259-4,127.029569511632,37.2525818320799
2022663210,임봉학수원왕가리 꼬치본점,836,술집," 호프,요리주점",4.0,5,18,031-223-7848,http://place.map.kakao.com/2022663210,경기 수원시 영통구 매탄동 1166,127.03997685100602,37.2568803575264
67593544,감성포차용s,541,술집, 실내포장마차,5.0,4,0,0507-1863-7521,http://place.map.kakao.com/67593544,경기 수원시 권선구 권선동 1290-9,127.037007175531,37.2512597117012
2069998193,대식가,743,술집,-,4.7,10,277,0503-7150-1073,http://place.map.kakao.com/2069998193,경기 수원시 권선구 권선동 1016-14,127.028240932772,37.2596265132944
340042635,오늘도술집,546,술집," 호프,요리주점",5.0,2,0,031-233-8846,http://place.map.kakao.com/340042635,경기 수원시 팔달구 인계동 1134-4,127.033818077763,37.2580644453407
1891070190,이돈,538,술집," 호프,요리주점",5.0,3,0,,http://place.map.kakao.com/1891070190,경기 수원시 팔달구 인계동 1134-4,127.033784225486,37.2579878663357
10595380,써너스호프&소주,536,술집," 호프,요리주점",0,0,0,031-232-0689,http://place.map.kakao.com/10595380,경기 수원시 권선구 권선동 1283-7,127.037426997118,37.2523011865937
554769889,시각,743,술집," 호프,요리주점",5.0,9,21,0503-7150-7305,http://place.map.kakao.com/554769889,경기 수원시 영통구 매탄동 1167-8,127.03949824722054,37.25563707839365
21340588,스카이,411,술집," 호프,요리주점",0,0,0,,http://place.map.kakao.com/21340588,경기 수원시 권선구 권선동 1296-1,127.034969116462,37.2509575803127
838321004,포차제작소 수원본점,626,술집, 실내포장마차,3.5,4,24,,http://place.map.kakao.com/838321004,경기 수원시 팔달구 인계동 1132,127.03258978339996,37.25906044227028
2071266796,풍덕천두꺼비집 수원권선점,602,술집," 호프,요리주점",4.5,4,0,,http://place.map.kakao.com/2071266796,경기 수원시 권선구 권선동 1052-3,127.025949212207,37.2565301527754
27303516,펀비어킹 권선시장점,702,술집," 호프,요리주점 ",4.0,1,0,031-236-7800,http://place.map.kakao.com/27303516,경기 수원시 권선구 권선동 1052-8,127.024668679796,37.2565898953483
1430159846,수원왕가리 본점,835,술집," 호프,요리주점",4.0,1,29,031-223-7882,http://place.map.kakao.com/1430159846,경기 수원시 영통구 매탄동 1166,127.039863082657,37.2570398805279
1101312193,캠핑포차,625,술집, 실내포장마차,4.0,1,65,,http://place.map.kakao.com/1101312193,경기 수원시 권선구 권선동 1050,127.02510351436771,37.25573741695078
1940432628,펀비어킹 수원인계파비오점,646,술집," 호프,요리주점 ",1.3,3,29,031-225-2926,http://place.map.kakao.com/1940432628,경기 수원시 팔달구 인계동 1132-20,127.031982276405,37.2592948790743
1402069396,밤이술래,647,술집, 실내포장마차,5.0,2,90,070-8691-2581,http://place.map.kakao.com/1402069396,경기 수원시 권선구 권선동 1052-11,127.025310044864,37.2564744264455
1912403417,꼬꼬밥상,725,술집," 호프,요리주점",5.0,2,20,031-225-2959,http://place.map.kakao.com/1912403417,경기 수원시 팔달구 인계동 1127-5,127.03395860743922,37.25973133449845
699353085,어부바,780,술집," 호프,요리주점",4.4,9,68,,http://place.map.kakao.com/699353085,경기 수원시 권선구 권선동 1195-4,127.023557592144,37.2505639410799
1951686828,생활맥주 수원인계점,714,술집," 호프,요리주점 ",3.5,2,38,031-226-2267,http://place.map.kakao.com/1951686828,경기 수원시 팔달구 인계동 1131-1,127.03206369699606,37.25989855573291
1301801791,투다리 아이파크시티점,768,술집, 오뎅바 ,3.6,5,0,031-222-8219,http://place.map.kakao.com/1301801791,경기 수원시 권선구 권선동 1364,127.03067398068742,37.24658960627857
20231386,빠네비노,756,술집, 와인바,4.0,13,20,031-236-7434,http://place.map.kakao.com/20231386,경기 수원시 팔달구 인계동 1127-1,127.0346260145183,37.259838365286114
15919898,전이네막걸리집,713,술집,-,5.0,2,12,031-221-9278,http://place.map.kakao.com/15919898,경기 수원시 권선구 권선동 1194-8,127.024134840446,37.2510143469129
465375842,술창꼬,677,술집," 호프,요리주점",5.0,1,0,031-224-4999,http://place.map.kakao.com/465375842,경기 수원시 권선구 권선동 1021-3,127.028826952108,37.2591731475159
564453126,육전면사무소 수원시청역점,836,술집," 호프,요리주점",5.0,4,70,031-546-0934,http://place.map.kakao.com/564453126,경기 수원시 권선구 권선동 1013-3,127.0292762374234,37.26078950797568
861919134,쌀의눈물,538,술집," 호프,요리주점",0,0,0,070-8825-3704,http://place.map.kakao.com/861919134,경기 수원시 팔달구 인계동 1134-4,127.03385410884,37.2579716276107
1612896766,사계절뷔페&호프,542,술집," 호프,요리주점",0,0,0,,http://place.map.kakao.com/1612896766,경기 수원시 권선구 권선동 1296-7,127.035347223711,37.2496311309583
1019074814,대포한잔,529,술집," 호프,요리주점",0,0,0,,http://place.map.kakao.com/1019074814,경기 수원시 권선구 권선동 1265,127.029483576961,37.2490002029927
10305230,도미노피자 권선점,440,양식, 피자 ,3.6,9,13,031-238-3082,http://place.map.kakao.com/10305230,경기 수원시 권선구 권선동 1159-1,127.032532693791,37.2573737054461
27410593,한명숙피자 수원점,785,양식, 피자,4.2,19,15,031-237-2202,http://place.map.kakao.com/27410593,경기 수원시 영통구 매탄동 1167-14,127.039642926328,37.2563875991487
21352873,파파존스 권선점,499,양식, 피자 ,4.2,12,12,031-232-0015,http://place.map.kakao.com/21352873,경기 수원시 권선구 권선동 1330,127.02625754135477,37.25498479536285
2096970495,라루치아 본점,1159,양식, 이탈리안,4.2,84,458,031-205-6095,http://place.map.kakao.com/2096970495,경기 수원시 영통구 신동 975,127.04137351244567,37.24656742934992
27390903,7번가피자 권선점,390,양식, 피자 ,4.8,5,0,031-223-7771,http://place.map.kakao.com/27390903,경기 수원시 권선구 권선동 1064,127.0274376411758,37.254700699056905
982049246,미스심햄버거,261,양식, 햄버거,3.8,5,0,031-233-7798,http://place.map.kakao.com/982049246,경기 수원시 권선구 권선동 1270,127.03260220807,37.2512700169169
1895474117,심야스테이크 권선점,568,양식," 스테이크,립",5.0,3,17,031-223-7270,http://place.map.kakao.com/1895474117,경기 수원시 권선구 권선동 1048-16,127.025908411016,37.2558868167685
597029629,파스타입니다 권선점,230,양식, 이탈리안 ,4.8,4,0,070-8842-0002,http://place.map.kakao.com/597029629,경기 수원시 권선구 권선동 1262,127.0296256826072,37.25210066057619
1378960172,라루치아 2호점,1154,양식, 이탈리안,3.7,15,85,,http://place.map.kakao.com/1378960172,경기 수원시 영통구 신동 990,127.04086837901112,37.24620898893445
19851800,이비스앰배서더 수원점 르빠르지엥,639,양식," 스테이크,립",0,0,0,,http://place.map.kakao.com/19851800,경기 수원시 팔달구 인계동 1132-12,127.03131602714598,37.2592409945955
27213869,피자몰 NC수원터미널점,1096,양식, 피자 ,3.3,37,308,070-5159-2718,http://place.map.kakao.com/27213869,경기 수원시 권선구 권선동 1189,127.01990437695684,37.25019248025932
26320399,도미노피자 남수원점,952,양식, 피자 ,3.5,6,0,031-225-3082,http://place.map.kakao.com/26320399,경기 수원시 권선구 권선동 989-4,127.022448422568,37.25800497489588
1244617509,포크너 인계점,1160,양식, 이탈리안,4.7,58,3319,070-8807-4752,http://place.map.kakao.com/1244617509,경기 수원시 팔달구 인계동 1121-4,127.03570989763,37.2633953590877
2000109404,프레드피자 수원시청점,386,양식, 피자 ,0,0,0,031-223-8295,http://place.map.kakao.com/2000109404,경기 수원시 권선구 권선동 1164-17,127.033226789185,37.2566995323907
609688821,PPK키친 본점,1364,양식,-,4.6,32,468,031-309-9839,http://place.map.kakao.com/609688821,경기 수원시 팔달구 인계동 1040-3,127.03151264130514,37.265771697477845
1602989649,구쁘다화덕피자,327,양식, 피자,5.0,1,0,031-234-9982,http://place.map.kakao.com/1602989649,경기 수원시 권선구 권선동 1042-16,127.02936562985656,37.25584456181472
19746665,피자마루 수원권선시장점,578,양식, 피자 ,2.6,5,0,031-223-1082,http://place.map.kakao.com/19746665,경기 수원시 권선구 권선동 1062-16,127.025421223128,37.2552273585741
1325405915,노모어피자 인계권선점,767,양식, 피자,4.0,2,21,031-238-1171,http://place.map.kakao.com/1325405915,경기 수원시 권선구 권선동 1020-3,127.027424743657,37.2595456113063
1873182837,불타는랍스터 권선점,327,양식, 해산물 ,5.0,2,0,031-233-8582,http://place.map.kakao.com/1873182837,경기 수원시 권선구 권선동 1162,127.03303718789412,37.25618779285998
1700825188,자연임실치즈피자 수원권선점,531,양식, 피자,5.0,3,0,031-236-2205,http://place.map.kakao.com/1700825188,경기 수원시 권선구 권선동 1265,127.02947455497484,37.24898759061677
2041849931,미미,496,양식, 햄버거,5.0,1,0,,http://place.map.kakao.com/2041849931,경기 수원시 팔달구 인계동 1134-9,127.03378178988142,37.25758239764556
18384980,피자스쿨 수원권선시장점,469,양식, 피자 ,4.8,4,0,031-267-1082,http://place.map.kakao.com/18384980,경기 수원시 권선구 권선동 1330,127.02657989587,37.2548955201294
1166725350,빅스타피자 수원팔달인계점,447,양식, 피자 ,3.9,8,20,031-222-7440,http://place.map.kakao.com/1166725350,경기 수원시 권선구 권선동 1165-4,127.034048684912,37.256991236898
1779280978,백종원의빽보이피자 수원권선점,589,양식, 피자 ,2.8,4,13,1668-3164,http://place.map.kakao.com/1779280978,경기 수원시 권선구 권선동 1050,127.02563335670884,37.25586164740908
1447379202,점보피자,312,양식, 피자,0,0,0,0507-1407-8584,http://place.map.kakao.com/1447379202,경기 수원시 권선구 권선동 1043-8,127.028451042925,37.2547851579827
11881015,트라토리아 본점,1393,양식, 이탈리안,3.6,26,70,031-225-6996,http://place.map.kakao.com/11881015,경기 수원시 팔달구 인계동 1016-2,127.026484364718,37.2653620539656
964379281,파스타예요 수원본점,634,양식, 이탈리안,1.0,1,0,,http://place.map.kakao.com/964379281,경기 수원시 권선구 권선동 1035,127.02613769457857,37.2572022895605
10866109,피자스쿨 수원권선점,637,양식, 피자 ,2.0,7,0,031-222-5090,http://place.map.kakao.com/10866109,경기 수원시 권선구 권선동 1311-8,127.035910451627,37.2489065218135
1069295058,운멜로 4호점,1174,양식,-,3.8,27,299,031-273-0149,http://place.map.kakao.com/1069295058,경기 수원시 영통구 신동 992,127.040808475493,37.2458981491319
1937400367,사계절피자 권선점,380,양식, 피자,3.0,1,0,0503-7152-6235,http://place.map.kakao.com/1937400367,경기 수원시 권선구 권선동 1169-7,127.0350253275068,37.25550963681003
1956229879,피자스톰 수원시청점,530,양식, 피자 ,2.5,6,0,031-222-3122,http://place.map.kakao.com/1956229879,경기 수원시 권선구 권선동 1047-4,127.026726926201,37.256286698086
1083856827,피나치공 수원매탄점,658,양식, 피자 ,2.5,8,0,031-238-6301,http://place.map.kakao.com/1083856827,경기 수원시 영통구 매탄동 1174-10,127.038807934697,37.2547677997342
107570791,아빠가만든전복장 아장아장,1184,양식, 해산물,0,343,0,031-205-1154,http://place.map.kakao.com/107570791,경기 수원시 영통구 신동 979,127.04122899457444,37.24610974900623
915593434,포고그릴스테이크하우스,1247,양식," 스테이크,립",4.4,27,43,031-8067-5524,http://place.map.kakao.com/915593434,경기 수원시 팔달구 인계동 1042-3,127.030951894474,37.2647041106852
896523045,웅파이 권선점,909,양식,-,5.0,13,72,031-233-2751,http://place.map.kakao.com/896523045,경기 수원시 권선구 권선동 1193-1,127.02257891190872,37.24953333708483
818248904,투어클락,1218,양식, 피자,4.4,25,273,031-546-3484,http://place.map.kakao.com/818248904,경기 수원시 팔달구 인계동 1119-9,127.034164693143,37.2642599144878
1209267667,도프셰프,1224,양식,-,3.8,39,348,031-233-0701,http://place.map.kakao.com/1209267667,경기 수원시 팔달구 인계동 1119-11,127.033730708427,37.2643708671017
281941062,럭키친,806,양식,-,0,0,0,,http://place.map.kakao.com/281941062,경기 수원시 팔달구 인계동 1127-1,127.03471077048457,37.26029336704636
1018970965,네오피자 수원1호점,752,양식, 피자,4.0,1,0,031-222-4538,http://place.map.kakao.com/1018970965,경기 수원시 권선구 권선동 1057-7,127.023803964665,37.2562197435489
21307896,호텔일마레 레스토랑,654,양식, 이탈리안,0,0,0,031-233-1123,http://place.map.kakao.com/21307896,경기 수원시 권선구 권선동 1015-4,127.030066999268,37.2592557350519
1210373446,투엑스피자,1007,양식, 피자,4.3,4,0,031-547-9477,http://place.map.kakao.com/1210373446,경기 수원시 권선구 곡반정동 517-8,127.031964712683,37.2444051319192
271744123,마일리버거 신동점,1243,양식, 햄버거,4.3,39,57,,http://place.map.kakao.com/271744123,경기 수원시 영통구 신동 933,127.04393522625018,37.24819919948101
1027418902,다이스버거 곡반정동점,946,양식, 햄버거,1.5,2,0,031-232-3227,http://place.map.kakao.com/1027418902,경기 수원시 권선구 곡반정동 511-3,127.034826772162,37.2453603335589
1629195665,뉴욕버거 수원점,962,양식, 햄버거 ,4.7,12,0,,http://place.map.kakao.com/1629195665,경기 수원시 권선구 권선동 1189,127.021695328609,37.2498686907646
12390183,우니코,793,양식, 이탈리안,0,0,0,,http://place.map.kakao.com/12390183,경기 수원시 팔달구 인계동 1127-1,127.03459011082,37.2602096053873
10744886,일품숯불바베큐,149,치킨,-,4.6,10,23,031-238-8284,http://place.map.kakao.com/10744886,경기 수원시 권선구 권선동 1257-3,127.03110457755383,37.252184078420186
680707698,지코바 권선1호점,89,치킨, 지코바,4.2,5,0,031-235-1474,http://place.map.kakao.com/680707698,경기 수원시 권선구 권선동 1252-7,127.031151023849,37.252747218645
26637568,교촌치킨 권선1호점,285,치킨, 교촌치킨,3.4,21,14,031-232-0292,http://place.map.kakao.com/26637568,경기 수원시 권선구 권선동 1260-5,127.02851111657496,37.252672196045886
7985585,BBQ 수원곡선점,232,치킨, BBQ,4.8,11,0,031-224-1189,http://place.map.kakao.com/7985585,경기 수원시 권선구 권선동 1259-9,127.029230205587,37.2525233484746
1550130058,수원남문통닭거리 권선점,131,치킨,-,1.0,2,15,,http://place.map.kakao.com/1550130058,경기 수원시 권선구 권선동 1256-2,127.030414962331,37.2527311912022
1635402905,기영이숯불두마리치킨 수원인계점,509,치킨, 기영이숯불두마리치킨,2.6,5,18,031-890-5122,http://place.map.kakao.com/1635402905,경기 수원시 팔달구 인계동 1134-9,127.03391033449287,37.25766435583318
1495348744,사나운치킨 온수골점,386,치킨,-,4.9,14,12,031-223-8895,http://place.map.kakao.com/1495348744,경기 수원시 권선구 권선동 1296-2,127.03464903182504,37.25102254958452
8195802,굽네치킨 권선2동점,224,치킨, 굽네치킨,2.6,5,0,031-898-9293,http://place.map.kakao.com/8195802,경기 수원시 권선구 권선동 1259-8,127.029387983708,37.2524512259086
201160413,BHC치킨 권선점,415,치킨, BHC치킨,3.0,10,0,031-226-9911,http://place.map.kakao.com/201160413,경기 수원시 권선구 권선동 1330,127.0270870308946,37.254574633683085
1910068058,네네치킨 수원권선점,122,치킨, 네네치킨,3.7,3,0,031-232-4479,http://place.map.kakao.com/1910068058,경기 수원시 권선구 권선동 1250-3,127.03019207900768,37.25348361982736
319157741,갓튀긴후라이드 권선인계점,306,치킨, 갓튀긴후라이드,4.3,12,28,031-221-9909,http://place.map.kakao.com/319157741,경기 수원시 권선구 권선동 1260-3,127.0283881536046,37.25240731868615
12437526,진미가마솥통닭,335,치킨,-,4.2,5,12,031-226-9229,http://place.map.kakao.com/12437526,경기 수원시 권선구 권선동 1042-15,127.029438952793,37.2559797001132
179557549,수원왕갈비통닭,360,치킨,-,3.8,4,39,010-7928-7530,http://place.map.kakao.com/179557549,경기 수원시 권선구 권선동 1042,127.02920115807802,37.25611581653333
1440050133,치킨더홈 오산운암점,99,치킨, 치킨더홈,0,0,0,031-238-1148,http://place.map.kakao.com/1440050133,경기 수원시 권선구 권선동 1251,127.030446826765,37.25348445564
1253847885,장안통닭 권선직영점,213,치킨,-,2.5,2,0,031-223-9333,http://place.map.kakao.com/1253847885,경기 수원시 권선구 권선동 1259,127.029542401085,37.2524331666046
1641310785,치킨인류 수원권선점,680,치킨,-,3.0,10,11,,http://place.map.kakao.com/1641310785,경기 수원시 권선구 권선동 1062,127.024314372031,37.2554942999053
1511289653,올댓치킨 권선점,294,치킨,-,5.0,3,0,,http://place.map.kakao.com/1511289653,경기 수원시 권선구 권선동 1260-4,127.028447948606,37.2525514713485
296501290,자담치킨 수원권선점,193,치킨, 자담치킨,3.5,4,0,031-222-0288,http://place.map.kakao.com/296501290,경기 수원시 권선구 권선동 1258-11,127.02994363124,37.25231232593503
692005549,돈치킨 인계직영점,496,치킨, 돈치킨,5.0,1,28,031-236-8892,http://place.map.kakao.com/692005549,경기 수원시 팔달구 인계동 1134-9,127.0338573063467,37.25755984999783
1516738545,위너스치킨,647,치킨,-,5.0,4,0,031-223-0978,http://place.map.kakao.com/1516738545,경기 수원시 권선구 권선동 1315,127.033608388983,37.2478764026544
1499566046,후라이드참잘하는집 권선세류점,600,치킨, 후라이드참잘하는집,4.5,10,23,031-222-4589,http://place.map.kakao.com/1499566046,경기 수원시 권선구 권선동 1052-3,127.02600896648356,37.25655987409302
18904051,BBQ 수원권선행복점,564,치킨, BBQ,3.0,2,0,031-236-3692,http://place.map.kakao.com/18904051,경기 수원시 권선구 권선동 1048,127.02609334216692,37.25607329213637
2123932453,맛닭꼬 수원권선점,486,치킨, 맛닭꼬,2.0,6,0,031-222-5592,http://place.map.kakao.com/2123932453,경기 수원시 권선구 권선동 1330,127.02641084151728,37.25497845395244
1165151367,푸라닭치킨 수원인계점,547,치킨, 푸라닭치킨,2.3,6,0,031-225-9206,http://place.map.kakao.com/1165151367,경기 수원시 팔달구 인계동 1134-4,127.033933045467,37.25803377697378
16624523,맥시칸치킨 권선점,415,치킨, 맥시칸치킨,4.8,4,0,031-238-3728,http://place.map.kakao.com/16624523,경기 수원시 권선구 권선동 1330,127.02711636340746,37.25464400733535
13313550,코리안바베큐 권선3점,597,치킨, 코리안바베큐,4.0,1,0,031-226-9599,http://place.map.kakao.com/13313550,경기 수원시 권선구 권선동 1291-5,127.037263848488,37.250607275265
1196029164,소담치킨 권선가족점,558,치킨,-,3.8,6,14,031-221-9253,http://place.map.kakao.com/1196029164,경기 수원시 권선구 권선동 1291-8,127.03681753954,37.2507011234704
188874583,맥시칸치킨 권선2점,563,치킨, 맥시칸치킨,4.4,11,0,031-222-9959,http://place.map.kakao.com/188874583,경기 수원시 권선구 권선동 1286-5,127.037611665247,37.2519190854511
11235712,처갓집양념치킨 권선점,603,치킨, 처갓집양념치킨,4.6,9,0,031-222-8202,http://place.map.kakao.com/11235712,경기 수원시 권선구 권선동 1028-6,127.028222367966,37.2582109792972
26235215,계림원누룽지통닭구이 수원권선점,781,치킨, 계림원,4.0,13,68,031-221-5143,http://place.map.kakao.com/26235215,경기 수원시 권선구 권선동 1014-5,127.03049811038362,37.260464824185455
1476346101,후라이드치킨ZIP 권선점,437,치킨, 후라이드치킨ZIP,0,0,0,0503-6211-6983,http://place.map.kakao.com/1476346101,경기 수원시 권선구 권선동 1038-17,127.029819298343,37.2571626747533
2081282473,꾸브라꼬숯불치킨 경기권선점,535,치킨, 꾸브라꼬숯불치킨,0,0,0,031-307-3947,http://place.map.kakao.com/2081282473,경기 수원시 팔달구 인계동 1135-8,127.03104283182644,37.25828596101644
9657588,궁숯불바베큐,595,치킨,-,5.0,3,0,,http://place.map.kakao.com/9657588,경기 수원시 권선구 권선동 1046,127.02636415754,37.2568706554615
1163985411,굽네치킨 곡반정점,890,치킨, 굽네치킨,3.5,8,0,031-232-7892,http://place.map.kakao.com/1163985411,경기 수원시 권선구 곡반정동 507-8,127.033784352841,37.2456507720257
11795679,BHC치킨 매탄점,724,치킨, BHC치킨,4.4,10,0,031-222-2099,http://place.map.kakao.com/11795679,경기 수원시 영통구 매탄동 1162,127.037565039989,37.2579020291353
1974541467,배달이닭,557,치킨,-,0,0,0,031-233-3332,http://place.map.kakao.com/1974541467,경기 수원시 권선구 권선동 1027-18,127.0288896416996,37.258025203488025
121054913,60계치킨 수원권선점,763,치킨, 60계치킨,1.9,11,0,031-221-6061,http://place.map.kakao.com/121054913,경기 수원시 권선구 권선동 1364,127.030138649604,37.2466915618008
21853795,엄지가마솥통닭,635,치킨,-,4.0,6,0,031-235-9911,http://place.map.kakao.com/21853795,경기 수원시 권선구 권선동 1303,127.038211036079,37.2513494337375
22018236,페리카나 권선점,717,치킨, 페리카나,3.4,5,0,031-233-8735,http://place.map.kakao.com/22018236,경기 수원시 권선구 권선동 1056-8,127.02429434460323,37.25631245141018
1500561539,치교치밥&치킨 권선점,544,치킨, 치교치밥&치킨,0,0,0,,http://place.map.kakao.com/1500561539,경기 수원시 권선구 권선동 1296-7,127.035356233701,37.2496158105042
1235172851,보드람치킨 권선점,669,치킨, 보드람치킨,3.7,7,0,031-222-7003,http://place.map.kakao.com/1235172851,경기 수원시 권선구 권선동 1036,127.02700719649263,37.25828695032544
1432606770,푸라닭치킨 수원권선점,768,치킨, 푸라닭치킨,2.7,7,0,031-235-9206,http://place.map.kakao.com/1432606770,경기 수원시 권선구 권선동 1362,127.02735610586744,37.24742658876974
1460830632,쌀통닭 수원권선점,802,치킨, 쌀통닭,5.0,1,0,031-233-5235,http://place.map.kakao.com/1460830632,경기 수원시 권선구 권선동 1056-12,127.023372330476,37.2565415020013
1542735407,옛날통닭 신매탄점,769,치킨,-,5.0,6,0,031-224-7755,http://place.map.kakao.com/1542735407,경기 수원시 영통구 매탄동 1170-7,127.039993950064,37.2551079995135
1051146271,치킨플러스 수원권선점,729,치킨, 치킨플러스,0,0,0,,http://place.map.kakao.com/1051146271,경기 수원시 권선구 권선동 1199-1,127.024538056061,37.2500609592629
1907971252,지지고 수원권선점,511,도시락, 지지고,5.0,1,0,031-238-2290,http://place.map.kakao.com/1907971252,경기 수원시 권선구 권선동 1297-2,127.035861569629,37.2504085774859
18248472,한솥도시락 권선롯데마트앞점,396,도시락, 한솥도시락,3.6,16,0,031-235-2990,http://place.map.kakao.com/18248472,경기 수원시 권선구 권선동 1296-2,127.03482374765912,37.251034211892936
1238025579,한솥도시락 수원권선시장점,590,도시락, 한솥도시락,5.0,1,0,031-237-7008,http://place.map.kakao.com/1238025579,경기 수원시 권선구 권선동 1050,127.02558035527426,37.25579858583391
19816478,본도시락 수원권선점,527,도시락, 본도시락,3.7,3,0,031-234-4280,http://place.map.kakao.com/19816478,경기 수원시 권선구 권선동 1297-3,127.03577013121723,37.250114864738265
1545491330,도시낙,625,도시락,-,4.2,9,18,031-307-1255,http://place.map.kakao.com/1545491330,경기 수원시 팔달구 인계동 1133,127.032916672215,37.2590062892694
595784236,13수제도시락,407,도시락,-,0,0,0,,http://place.map.kakao.com/595784236,경기 수원시 권선구 권선동 1164-9,127.03437305827164,37.25638474107169
1895979849,윤's Kitchen,885,도시락,-,0,0,0,010-5502-5715,http://place.map.kakao.com/1895979849,경기 수원시 권선구 곡반정동 506-2,127.034231865567,37.2457839981405
1689535977,구여사컵밥,927,도시락,-,5.0,1,18,,http://place.map.kakao.com/1689535977,경기 수원시 팔달구 인계동 1122-10,127.035141879273,37.2613249336666
665686724,육남매F&B,438,도시락,-,0,0,0,,http://place.map.kakao.com/665686724,경기 수원시 권선구 권선동 1038-17,127.029814791451,37.2571680821473
1729970263,스와이야기 권선점,714,도시락, 배달도시락,0,0,0,,http://place.map.kakao.com/1729970263,경기 수원시 권선구 권선동 1056-7,127.024420636547,37.2564385714938
908837132,한솥도시락 수원영통구청점,1271,도시락, 한솥도시락,5.0,1,0,031-213-9003,http://place.map.kakao.com/908837132,경기 수원시 영통구 매탄동 1267-3,127.043949527868,37.2592378801529
467498211,한솥도시락 영통아이파크캐슬점,1562,도시락, 한솥도시락,4.0,6,0,031-202-7531,http://place.map.kakao.com/467498211,경기 수원시 영통구 망포동 766,127.04387609099864,37.243405662662816
9155597,수미네 도시락식당,1344,도시락,-,0,0,0,031-224-4357,http://place.map.kakao.com/9155597,경기 수원시 권선구 권선동 940-5,127.023038527905,37.2634922112734
27543126,늘예솔,1521,도시락,-,0,0,0,010-3933-5411,http://place.map.kakao.com/27543126,경기 수원시 권선구 세류동 1011-13,127.01469466942,37.2559391979031
2145820030,한솥도시락 수원매교역점,1938,도시락, 한솥도시락,0,0,0,031-223-0888,http://place.map.kakao.com/2145820030,경기 수원시 팔달구 매교동 300,127.016578273398,37.2661801994544
20707261,번개막창,544,한식," 육류,고기 ",5.0,5,36,031-224-9289,http://place.map.kakao.com/20707261,경기 수원시 권선구 권선동 1296-7,127.035351725549,37.2496167129053
1229309470,예감쪽갈비 권선점,192,한식," 육류,고기 ",5.0,4,0,031-235-7333,http://place.map.kakao.com/1229309470,경기 수원시 권선구 권선동 1253-2,127.029423222192,37.253211698151
602523801,메가혼밥 수원본점,380,한식, 메가혼밥,0,0,0,,http://place.map.kakao.com/602523801,경기 수원시 권선구 권선동 1039-14,127.030120092648,37.2567030665767
1591884478,돈통마늘보쌈 수원매탄점,928,한식," 육류,고기 ",5.0,5,0,031-221-1717,http://place.map.kakao.com/1591884478,경기 수원시 영통구 매탄동 1165-1,127.041133404518,37.2568682478249
1340608798,김가네 수원시청역점,829,분식, 김가네,3.1,11,12,031-221-2121,http://place.map.kakao.com/1340608798,경기 수원시 팔달구 인계동 1125,127.033039227549,37.2608578979797
812691334,고돼지 수원권선점,453,한식," 육류,고기 ",0,0,0,031-234-2582,http://place.map.kakao.com/812691334,경기 수원시 권선구 권선동 1049-8,127.026903498281,37.2551477392284
1517183465,찜선생갈비s 본점,1380,한식," 육류,고기 ",4.0,12,139,031-206-6692,http://place.map.kakao.com/1517183465,경기 수원시 영통구 신동 937,127.04516332672216,37.2474238391183
1428920159,보은이네 착한막창,716,한식," 육류,고기 ",5.0,3,0,031-221-8870,http://place.map.kakao.com/1428920159,경기 수원시 권선구 권선동 1053,127.02504541214226,37.25728992683479
1637947145,돼가축산,1276,한식," 육류,고기",3.7,14,63,031-222-2192,http://place.map.kakao.com/1637947145,경기 수원시 팔달구 인계동 1042,127.03026203715088,37.264934054749205
388611643,따띠삼겹 수원매탄권선점,654,한식," 육류,고기 ",0,0,0,,http://place.map.kakao.com/388611643,경기 수원시 영통구 매탄동 1175-3,127.038349680989,37.2558032479523
17682514,사랑채 인계점,1338,술집," 호프,요리주점",3.0,6,0,,http://place.map.kakao.com/17682514,경기 수원시 팔달구 인계동 1040-4,127.0320548117896,37.26553277582829
1684066366,그린포유 인계점,1163,샐러드,-,5.0,13,27,070-8780-1118,http://place.map.kakao.com/1684066366,경기 수원시 팔달구 인계동 1120,127.0331025542305,37.26388448165648
1434540486,덮밥90도씨 수원인계점,974,한식, 덮밥90도씨,0,0,0,,http://place.map.kakao.com/1434540486,경기 수원시 권선구 권선동 1008-1,127.024426344199,37.2601508675605
23285429,오이시이태영생막창 인계점,1574,한식," 육류,고기 ",5.0,11,27,031-267-0774,http://place.map.kakao.com/23285429,경기 수원시 팔달구 인계동 991-8,127.024586237572,37.2665230052639
851286574,푸줏간 수원시청점,1090,한식," 육류,고기 ",0,0,0,,http://place.map.kakao.com/851286574,경기 수원시 팔달구 인계동 1046,127.031521756869,37.2632983346033
1795923412,전싸롱,1293,술집," 호프,요리주점",4.7,3,170,0503-7150-4214,http://place.map.kakao.com/1795923412,경기 수원시 팔달구 인계동 1031-4,127.02980774975931,37.26504409711817
